scenario,year,revenue,costs,net_income,margin_pct,medicare_outpatient_enhanced,additional_facility_payment,lost_inpatient_revenue,mih_cost,mih_revenue,ccn,hospital_name,state
REH_Conversion,3,,5542577.984108668,,0.0,,3312000.0,2156448.0,,,371305,NOWATA HEALTH CENTER,OK
REH_with_MIH,1,,6844411.333875641,,,,3312000.0,2156448.0,1620000.0,0.0,371305,NOWATA HEALTH CENTER,OK
REH_with_MIH,2,,7001143.67389191,,,,3312000.0,2156448.0,1620000.0,0.0,371305,NOWATA HEALTH CENTER,OK
REH_with_MIH,3,,7162577.984108668,,,,3312000.0,2156448.0,1620000.0,0.0,371305,NOWATA HEALTH CENTER,OK
CAH_Baseline,1,5753323.0,9128860.13,-3375537.130000001,-58.671086778892835,,,,,,451315,NORTH RUNNELS HOSPITAL DISTRICT,TX
CAH_Baseline,2,5753323.0,9402725.933899999,-3649402.9338999987,-63.431219382259584,,,,,,451315,NORTH RUNNELS HOSPITAL DISTRICT,TX
CAH_Baseline,3,5753323.0,9684807.711917,-3931484.711917,-68.3341559637274,,,,,,451315,NORTH RUNNELS HOSPITAL DISTRICT,TX
REH_Conversion,1,,8053755.427930576,,0.0,,3312000.0,1684765.0,,,451315,NORTH RUNNELS HOSPITAL DISTRICT,TX
REH_Conversion,2,,8295368.090768492,,0.0,,3312000.0,1684765.0,,,451315,NORTH RUNNELS HOSPITAL DISTRICT,TX
REH_Conversion,3,,8544229.133491548,,0.0,,3312000.0,1684765.0,,,451315,NORTH RUNNELS HOSPITAL DISTRICT,TX
REH_with_MIH,1,,9673755.427930575,,,,3312000.0,1684765.0,1620000.0,0.0,451315,NORTH RUNNELS HOSPITAL DISTRICT,TX
REH_with_MIH,2,,9915368.090768492,,,,3312000.0,1684765.0,1620000.0,0.0,451315,NORTH RUNNELS HOSPITAL DISTRICT,TX
REH_with_MIH,3,,10164229.133491548,,,,3312000.0,1684765.0,1620000.0,0.0,451315,NORTH RUNNELS HOSPITAL DISTRICT,TX
CAH_Baseline,1,12075360.0,11788610.59,286749.41000000015,2.3746655172185354,,,,,,41303,MERCY HOSPITAL OZARK,AR
CAH_Baseline,2,12075360.0,12142268.9077,-66908.90770000033,-0.5540945172649124,,,,,,41303,MERCY HOSPITAL OZARK,AR
CAH_Baseline,3,12075360.0,12506536.974931,-431176.9749309998,-3.5707173527828555,,,,,,41303,MERCY HOSPITAL OZARK,AR
REH_Conversion,1,,9825460.069315236,,0.0,,3312000.0,9012280.0,,,41303,MERCY HOSPITAL OZARK,AR
REH_Conversion,2,,10120223.871394694,,0.0,,3312000.0,9012280.0,,,41303,MERCY HOSPITAL OZARK,AR
REH_Conversion,3,,10423830.587536534,,0.0,,3312000.0,9012280.0,,,41303,MERCY HOSPITAL OZARK,AR
REH_with_MIH,1,,11445460.069315236,,,,3312000.0,9012280.0,1620000.0,0.0,41303,MERCY HOSPITAL OZARK,AR
REH_with_MIH,2,,11740223.871394694,,,,3312000.0,9012280.0,1620000.0,0.0,41303,MERCY HOSPITAL OZARK,AR
REH_with_MIH,3,,12043830.587536534,,,,3312000.0,9012280.0,1620000.0,0.0,41303,MERCY HOSPITAL OZARK,AR
CAH_Baseline,1,14778390.0,13834128.790000001,944261.209999999,6.389472804547715,,,,,,451305,BURLESON ST. JOSEPH HEALTH CENTER,TX
CAH_Baseline,2,14778390.0,14249152.6537,529237.3463000003,3.5811569886841554,,,,,,451305,BURLESON ST. JOSEPH HEALTH CENTER,TX
CAH_Baseline,3,14778390.0,14676627.233311,101762.76668900065,0.688591698344682,,,,,,451305,BURLESON ST. JOSEPH HEALTH CENTER,TX
REH_Conversion,1,,12412503.501877291,,0.0,,3312000.0,7453307.0,,,451305,BURLESON ST. JOSEPH HEALTH CENTER,TX
REH_Conversion,2,,12784878.606933609,,0.0,,3312000.0,7453307.0,,,451305,BURLESON ST. JOSEPH HEALTH CENTER,TX
REH_Conversion,3,,13168424.965141617,,0.0,,3312000.0,7453307.0,,,451305,BURLESON ST. JOSEPH HEALTH CENTER,TX
REH_with_MIH,1,,14032503.501877291,,,,3312000.0,7453307.0,1620000.0,0.0,451305,BURLESON ST. JOSEPH HEALTH CENTER,TX
REH_with_MIH,2,,14404878.606933609,,,,3312000.0,7453307.0,1620000.0,0.0,451305,BURLESON ST. JOSEPH HEALTH CENTER,TX
REH_with_MIH,3,,14788424.965141617,,,,3312000.0,7453307.0,1620000.0,0.0,451305,BURLESON ST. JOSEPH HEALTH CENTER,TX
CAH_Baseline,1,24065276.0,22146793.23,1918482.7699999996,7.971995708671696,,,,,,451381,CHRISTUS MFH WINNSBORO,TX
CAH_Baseline,2,24065276.0,22811197.0269,1254078.9730999991,5.2111555799318445,,,,,,451381,CHRISTUS MFH WINNSBORO,TX
CAH_Baseline,3,24065276.0,23495532.937707,569743.0622930005,2.367490247329806,,,,,,451381,CHRISTUS MFH WINNSBORO,TX
REH_Conversion,1,,20116874.469533917,,0.0,,3312000.0,14214770.0,,,451381,CHRISTUS MFH WINNSBORO,TX
REH_Conversion,2,,20720380.703619935,,0.0,,3312000.0,14214770.0,,,451381,CHRISTUS MFH WINNSBORO,TX
REH_Conversion,3,,21341992.12472853,,0.0,,3312000.0,14214770.0,,,451381,CHRISTUS MFH WINNSBORO,TX
REH_with_MIH,1,,21736874.469533917,,,,3312000.0,14214770.0,1620000.0,0.0,451381,CHRISTUS MFH WINNSBORO,TX
REH_with_MIH,2,,22340380.703619935,,,,3312000.0,14214770.0,1620000.0,0.0,451381,CHRISTUS MFH WINNSBORO,TX
REH_with_MIH,3,,22961992.12472853,,,,3312000.0,14214770.0,1620000.0,0.0,451381,CHRISTUS MFH WINNSBORO,TX
CAH_Baseline,1,36925942.0,38510132.34,-1584190.3400000036,-4.290182603872377,,,,,,41313,OZARK HEALTH  INC,AR
CAH_Baseline,2,36925942.0,39665436.3102,-2739494.3101999983,-7.418888081988534,,,,,,41313,OZARK HEALTH  INC,AR
CAH_Baseline,3,36925942.0,40855399.399506,-3929457.3995060027,-10.641454724448202,,,,,,41313,OZARK HEALTH  INC,AR
REH_Conversion,1,,32469256.67413905,,0.0,,3312000.0,18781562.0,,,41313,OZARK HEALTH  INC,AR
REH_Conversion,2,,33443334.374363218,,0.0,,3312000.0,18781562.0,,,41313,OZARK HEALTH  INC,AR
REH_Conversion,3,,34446634.40559412,,0.0,,3312000.0,18781562.0,,,41313,OZARK HEALTH  INC,AR
REH_with_MIH,1,,34089256.67413905,,,,3312000.0,18781562.0,1620000.0,0.0,41313,OZARK HEALTH  INC,AR
REH_with_MIH,2,,35063334.374363214,,,,3312000.0,18781562.0,1620000.0,0.0,41313,OZARK HEALTH  INC,AR
REH_with_MIH,3,,36066634.40559412,,,,3312000.0,18781562.0,1620000.0,0.0,41313,OZARK HEALTH  INC,AR
CAH_Baseline,1,14679782.0,16552559.38,-1872777.3800000008,-12.757528551854522,,,,,,41318,MERCY HOSPITAL BOONEVILLE,AR
CAH_Baseline,2,14679782.0,17049136.161399998,-2369354.161399998,-16.140254408410136,,,,,,41318,MERCY HOSPITAL BOONEVILLE,AR
CAH_Baseline,3,14679782.0,17560610.246242,-2880828.2462420017,-19.62446204066247,,,,,,41318,MERCY HOSPITAL BOONEVILLE,AR
REH_Conversion,1,,13712710.183865825,,0.0,,3312000.0,9007524.0,,,41318,MERCY HOSPITAL BOONEVILLE,AR
REH_Conversion,2,,14124091.489381798,,0.0,,3312000.0,9007524.0,,,41318,MERCY HOSPITAL BOONEVILLE,AR
REH_Conversion,3,,14547814.234063253,,0.0,,3312000.0,9007524.0,,,41318,MERCY HOSPITAL BOONEVILLE,AR
REH_with_MIH,1,,15332710.183865825,,,,3312000.0,9007524.0,1620000.0,0.0,41318,MERCY HOSPITAL BOONEVILLE,AR
REH_with_MIH,2,,15744091.489381798,,,,3312000.0,9007524.0,1620000.0,0.0,41318,MERCY HOSPITAL BOONEVILLE,AR
REH_with_MIH,3,,16167814.234063253,,,,3312000.0,9007524.0,1620000.0,0.0,41318,MERCY HOSPITAL BOONEVILLE,AR
CAH_Baseline,1,20173950.0,20506391.54,-332441.5399999991,-1.6478753045387695,,,,,,191311,BUNKIE GENERAL HOSPITAL,LA
CAH_Baseline,2,20173950.0,21121583.286199998,-947633.2861999981,-4.697311563674928,,,,,,191311,BUNKIE GENERAL HOSPITAL,LA
CAH_Baseline,3,20173950.0,21755230.784786,-1581280.7847860008,-7.83823091058519,,,,,,191311,BUNKIE GENERAL HOSPITAL,LA
REH_Conversion,1,,17860525.975823987,,0.0,,3312000.0,6530817.0,,,191311,BUNKIE GENERAL HOSPITAL,LA
REH_Conversion,2,,18396341.755098704,,0.0,,3312000.0,6530817.0,,,191311,BUNKIE GENERAL HOSPITAL,LA
REH_Conversion,3,,18948232.007751666,,0.0,,3312000.0,6530817.0,,,191311,BUNKIE GENERAL HOSPITAL,LA
REH_with_MIH,1,,19480525.975823987,,,,3312000.0,6530817.0,1620000.0,0.0,191311,BUNKIE GENERAL HOSPITAL,LA
REH_with_MIH,2,,20016341.755098704,,,,3312000.0,6530817.0,1620000.0,0.0,191311,BUNKIE GENERAL HOSPITAL,LA
REH_with_MIH,3,,20568232.007751666,,,,3312000.0,6530817.0,1620000.0,0.0,191311,BUNKIE GENERAL HOSPITAL,LA
CAH_Baseline,1,9909185.0,11936402.200000001,-2027217.2000000011,-20.45796097257243,,,,,,41322,FULTON COUNTY HOSPITAL,AR
CAH_Baseline,2,9909185.0,12294494.265999999,-2385309.265999999,-24.071699801749578,,,,,,41322,FULTON COUNTY HOSPITAL,AR
CAH_Baseline,3,9909185.0,12663329.09398,-2754144.0939799994,-27.793850795802072,,,,,,41322,FULTON COUNTY HOSPITAL,AR
REH_Conversion,1,,10055676.217980279,,0.0,,3312000.0,4383951.0,,,41322,FULTON COUNTY HOSPITAL,AR
REH_Conversion,2,,10357346.504519686,,0.0,,3312000.0,4383951.0,,,41322,FULTON COUNTY HOSPITAL,AR
REH_Conversion,3,,10668066.899655277,,0.0,,3312000.0,4383951.0,,,41322,FULTON COUNTY HOSPITAL,AR
REH_with_MIH,1,,11675676.217980279,,,,3312000.0,4383951.0,1620000.0,0.0,41322,FULTON COUNTY HOSPITAL,AR
REH_with_MIH,2,,11977346.504519686,,,,3312000.0,4383951.0,1620000.0,0.0,41322,FULTON COUNTY HOSPITAL,AR
REH_with_MIH,3,,12288066.899655277,,,,3312000.0,4383951.0,1620000.0,0.0,41322,FULTON COUNTY HOSPITAL,AR
CAH_Baseline,1,20770402.0,39801507.2,-19031105.200000003,-91.62608022704617,,,,,,191325,LADY OF SEA HOSPTAL,LA
CAH_Baseline,2,20770402.0,40995552.416,-20225150.416,-97.37486263385755,,,,,,191325,LADY OF SEA HOSPTAL,LA
CAH_Baseline,3,20770402.0,42225418.98848,-21455016.98848,-103.29610851287327,,,,,,191325,LADY OF SEA HOSPTAL,LA
REH_Conversion,1,,39772957.91314174,,0.0,,3312000.0,43073.0,,,191325,LADY OF SEA HOSPTAL,LA
REH_Conversion,2,,40966146.65053599,,0.0,,3312000.0,43073.0,,,191325,LADY OF SEA HOSPTAL,LA
REH_Conversion,3,,42195131.05005208,,0.0,,3312000.0,43073.0,,,191325,LADY OF SEA HOSPTAL,LA
REH_with_MIH,1,,41392957.91314174,,,,3312000.0,43073.0,1620000.0,0.0,191325,LADY OF SEA HOSPTAL,LA
REH_with_MIH,2,,42586146.65053599,,,,3312000.0,43073.0,1620000.0,0.0,191325,LADY OF SEA HOSPTAL,LA
REH_with_MIH,3,,43815131.05005208,,,,3312000.0,43073.0,1620000.0,0.0,191325,LADY OF SEA HOSPTAL,LA
CAH_Baseline,1,16159524.0,20857489.7,-4697965.699999999,-29.072426267011327,,,,,,41326,DELTA MEMORIAL HOSPITAL,AR
CAH_Baseline,2,16159524.0,21483214.391,-5323690.390999999,-32.94459905502166,,,,,,41326,DELTA MEMORIAL HOSPITAL,AR
CAH_Baseline,3,16159524.0,22127710.82273,-5968186.822730001,-36.93293702667233,,,,,,41326,DELTA MEMORIAL HOSPITAL,AR
REH_Conversion,1,,17985340.889606915,,0.0,,3312000.0,6548210.0,,,41326,DELTA MEMORIAL HOSPITAL,AR
REH_Conversion,2,,18524901.11629512,,0.0,,3312000.0,6548210.0,,,41326,DELTA MEMORIAL HOSPITAL,AR
REH_Conversion,3,,19080648.149783976,,0.0,,3312000.0,6548210.0,,,41326,DELTA MEMORIAL HOSPITAL,AR
REH_with_MIH,1,,19605340.889606915,,,,3312000.0,6548210.0,1620000.0,0.0,41326,DELTA MEMORIAL HOSPITAL,AR
REH_with_MIH,2,,20144901.11629512,,,,3312000.0,6548210.0,1620000.0,0.0,41326,DELTA MEMORIAL HOSPITAL,AR
REH_with_MIH,3,,20700648.149783976,,,,3312000.0,6548210.0,1620000.0,0.0,41326,DELTA MEMORIAL HOSPITAL,AR
CAH_Baseline,1,15080493.0,32454230.86,-17373737.86,-115.20669688981653,,,,,,451331,COON MEMORIAL HOSPITAL,TX
CAH_Baseline,2,15080493.0,33427857.7858,-18347364.7858,-121.66289779651103,,,,,,451331,COON MEMORIAL HOSPITAL,TX
CAH_Baseline,3,15080493.0,34430693.519374,-19350200.519373998,-128.31278473040635,,,,,,451331,COON MEMORIAL HOSPITAL,TX
REH_Conversion,1,,28846889.569426645,,0.0,,3312000.0,5158848.0,,,451331,COON MEMORIAL HOSPITAL,TX
REH_Conversion,2,,29712296.256509442,,0.0,,3312000.0,5158848.0,,,451331,COON MEMORIAL HOSPITAL,TX
REH_Conversion,3,,30603665.14420473,,0.0,,3312000.0,5158848.0,,,451331,COON MEMORIAL HOSPITAL,TX
REH_with_MIH,1,,30466889.569426645,,,,3312000.0,5158848.0,1620000.0,0.0,451331,COON MEMORIAL HOSPITAL,TX
REH_with_MIH,2,,31332296.256509442,,,,3312000.0,5158848.0,1620000.0,0.0,451331,COON MEMORIAL HOSPITAL,TX
REH_with_MIH,3,,32223665.14420473,,,,3312000.0,5158848.0,1620000.0,0.0,451331,COON MEMORIAL HOSPITAL,TX
CAH_Baseline,1,79789972.0,87002337.67,-7212365.670000002,-9.039188120030925,,,,,,451379,CORYELL MEMORIAL HOSPITAL,TX
CAH_Baseline,2,79789972.0,89612407.8001,-9822435.800099999,-12.310363763631848,,,,,,451379,CORYELL MEMORIAL HOSPITAL,TX
CAH_Baseline,3,79789972.0,92300780.034103,-12510808.034103006,-15.679674676540815,,,,,,451379,CORYELL MEMORIAL HOSPITAL,TX
REH_Conversion,1,,78930355.9167051,,0.0,,3312000.0,30463210.0,,,451379,CORYELL MEMORIAL HOSPITAL,TX
REH_Conversion,2,,81298266.59420626,,0.0,,3312000.0,30463210.0,,,451379,CORYELL MEMORIAL HOSPITAL,TX
REH_Conversion,3,,83737214.59203245,,0.0,,3312000.0,30463210.0,,,451379,CORYELL MEMORIAL HOSPITAL,TX
REH_with_MIH,1,,80550355.9167051,,,,3312000.0,30463210.0,1620000.0,0.0,451379,CORYELL MEMORIAL HOSPITAL,TX
REH_with_MIH,2,,82918266.59420626,,,,3312000.0,30463210.0,1620000.0,0.0,451379,CORYELL MEMORIAL HOSPITAL,TX
REH_with_MIH,3,,85357214.59203245,,,,3312000.0,30463210.0,1620000.0,0.0,451379,CORYELL MEMORIAL HOSPITAL,TX
CAH_Baseline,1,31327308.0,42628869.56,-11301561.560000002,-36.07575077947969,,,,,,451385,GOODALL-WITCHER HOSPITAL AUTHORITY,TX
CAH_Baseline,2,31327308.0,43907735.6468,-12580427.646799996,-40.15802330286406,,,,,,451385,GOODALL-WITCHER HOSPITAL AUTHORITY,TX
CAH_Baseline,3,31327308.0,45224967.716204,-13897659.716204002,-44.36276400195,,,,,,451385,GOODALL-WITCHER HOSPITAL AUTHORITY,TX
REH_Conversion,1,,38394526.47212793,,0.0,,3312000.0,8494940.0,,,451385,GOODALL-WITCHER HOSPITAL AUTHORITY,TX
REH_Conversion,2,,39546362.26629176,,0.0,,3312000.0,8494940.0,,,451385,GOODALL-WITCHER HOSPITAL AUTHORITY,TX
REH_Conversion,3,,40732753.13428052,,0.0,,3312000.0,8494940.0,,,451385,GOODALL-WITCHER HOSPITAL AUTHORITY,TX
REH_with_MIH,1,,40014526.47212793,,,,3312000.0,8494940.0,1620000.0,0.0,451385,GOODALL-WITCHER HOSPITAL AUTHORITY,TX
REH_with_MIH,2,,41166362.26629176,,,,3312000.0,8494940.0,1620000.0,0.0,451385,GOODALL-WITCHER HOSPITAL AUTHORITY,TX
REH_with_MIH,3,,42352753.13428052,,,,3312000.0,8494940.0,1620000.0,0.0,451385,GOODALL-WITCHER HOSPITAL AUTHORITY,TX
CAH_Baseline,1,14678046.0,21710026.88,-7031980.879999999,-47.90815398725415,,,,,,671301,HEMPHILL COUNTY HOSPITAL,TX
CAH_Baseline,2,14678046.0,22361327.6864,-7683281.6864,-52.34539860687178,,,,,,671301,HEMPHILL COUNTY HOSPITAL,TX
CAH_Baseline,3,14678046.0,23032167.516992,-8354121.516991999,-56.91576056507793,,,,,,671301,HEMPHILL COUNTY HOSPITAL,TX
REH_Conversion,1,,20108475.743854895,,0.0,,3312000.0,2552659.0,,,671301,HEMPHILL COUNTY HOSPITAL,TX
REH_Conversion,2,,20711730.016170543,,0.0,,3312000.0,2552659.0,,,671301,HEMPHILL COUNTY HOSPITAL,TX
REH_Conversion,3,,21333081.91665566,,0.0,,3312000.0,2552659.0,,,671301,HEMPHILL COUNTY HOSPITAL,TX
REH_with_MIH,1,,21728475.743854895,,,,3312000.0,2552659.0,1620000.0,0.0,671301,HEMPHILL COUNTY HOSPITAL,TX
REH_with_MIH,2,,22331730.016170543,,,,3312000.0,2552659.0,1620000.0,0.0,671301,HEMPHILL COUNTY HOSPITAL,TX
REH_with_MIH,3,,22953081.91665566,,,,3312000.0,2552659.0,1620000.0,0.0,671301,HEMPHILL COUNTY HOSPITAL,TX
CAH_Baseline,1,39161592.0,36909930.52,2251661.4799999967,5.749667888884591,,,,,,371311,JEFFERSON COUNTY HOSPITAL,OK
CAH_Baseline,2,39161592.0,38017228.4356,1144363.5644000024,2.9221579255511427,,,,,,371311,JEFFERSON COUNTY HOSPITAL,OK
CAH_Baseline,3,39161592.0,39157745.288668,3846.711332000792,0.00982266331767307,,,,,,371311,JEFFERSON COUNTY HOSPITAL,OK
REH_Conversion,1,,34662931.82074425,,0.0,,3312000.0,5016466.0,,,371311,JEFFERSON COUNTY HOSPITAL,OK
REH_Conversion,2,,35702819.775366575,,0.0,,3312000.0,5016466.0,,,371311,JEFFERSON COUNTY HOSPITAL,OK
REH_Conversion,3,,36773904.36862758,,0.0,,3312000.0,5016466.0,,,371311,JEFFERSON COUNTY HOSPITAL,OK
REH_with_MIH,1,,36282931.82074425,,,,3312000.0,5016466.0,1620000.0,0.0,371311,JEFFERSON COUNTY HOSPITAL,OK
REH_with_MIH,2,,37322819.775366575,,,,3312000.0,5016466.0,1620000.0,0.0,371311,JEFFERSON COUNTY HOSPITAL,OK
REH_with_MIH,3,,38393904.36862758,,,,3312000.0,5016466.0,1620000.0,0.0,371311,JEFFERSON COUNTY HOSPITAL,OK
CAH_Baseline,1,38066385.0,34392447.78,3673937.219999999,9.651395108834208,,,,,,451371,ASCENSION SETON EDGAR B DAVIS,TX
CAH_Baseline,2,38066385.0,35424221.2134,2642163.786600001,6.940936962099241,,,,,,451371,ASCENSION SETON EDGAR B DAVIS,TX
CAH_Baseline,3,38066385.0,36486947.849802,1579437.1501979977,4.1491650709622085,,,,,,451371,ASCENSION SETON EDGAR B DAVIS,TX
REH_Conversion,1,,29315163.746270727,,0.0,,3312000.0,26871329.0,,,451371,ASCENSION SETON EDGAR B DAVIS,TX
REH_Conversion,2,,30194618.658658847,,0.0,,3312000.0,26871329.0,,,451371,ASCENSION SETON EDGAR B DAVIS,TX
REH_Conversion,3,,31100457.218418617,,0.0,,3312000.0,26871329.0,,,451371,ASCENSION SETON EDGAR B DAVIS,TX
REH_with_MIH,1,,30935163.746270727,,,,3312000.0,26871329.0,1620000.0,0.0,451371,ASCENSION SETON EDGAR B DAVIS,TX
REH_with_MIH,2,,31814618.658658847,,,,3312000.0,26871329.0,1620000.0,0.0,451371,ASCENSION SETON EDGAR B DAVIS,TX
REH_with_MIH,3,,32720457.218418617,,,,3312000.0,26871329.0,1620000.0,0.0,451371,ASCENSION SETON EDGAR B DAVIS,TX
CAH_Baseline,1,63035259.0,54974921.300000004,8060337.6999999955,12.787030350743853,,,,,,451365,ASCENSION SETON HIGHLAND LAKES,TX
CAH_Baseline,2,63035259.0,56624168.938999996,6411090.061000004,10.170641261266182,,,,,,451365,ASCENSION SETON HIGHLAND LAKES,TX
CAH_Baseline,3,63035259.0,58322894.00717,4712364.992830001,7.475760499104162,,,,,,451365,ASCENSION SETON HIGHLAND LAKES,TX
REH_Conversion,1,,49760459.84491159,,0.0,,3312000.0,36274540.0,,,451365,ASCENSION SETON HIGHLAND LAKES,TX
REH_Conversion,2,,51253273.64025893,,0.0,,3312000.0,36274540.0,,,451365,ASCENSION SETON HIGHLAND LAKES,TX
REH_Conversion,3,,52790871.849466704,,0.0,,3312000.0,36274540.0,,,451365,ASCENSION SETON HIGHLAND LAKES,TX
REH_with_MIH,1,,51380459.84491159,,,,3312000.0,36274540.0,1620000.0,0.0,451365,ASCENSION SETON HIGHLAND LAKES,TX
REH_with_MIH,2,,52873273.64025893,,,,3312000.0,36274540.0,1620000.0,0.0,451365,ASCENSION SETON HIGHLAND LAKES,TX
REH_with_MIH,3,,54410871.849466704,,,,3312000.0,36274540.0,1620000.0,0.0,451365,ASCENSION SETON HIGHLAND LAKES,TX
CAH_Baseline,1,11329730.0,18533876.650000002,-7204146.650000002,-63.58621652943188,,,,,,371306,MERCY HEALTH/LOVE COUNTY,OK
CAH_Baseline,2,11329730.0,19089892.9495,-7760162.949499998,-68.4938030253148,,,,,,371306,MERCY HEALTH/LOVE COUNTY,OK
CAH_Baseline,3,11329730.0,19662589.737985,-8332859.737985,-73.54861711607425,,,,,,371306,MERCY HEALTH/LOVE COUNTY,OK
REH_Conversion,1,,16107272.473672759,,0.0,,3312000.0,4816754.0,,,371306,MERCY HEALTH/LOVE COUNTY,OK
REH_Conversion,2,,16590490.64788294,,0.0,,3312000.0,4816754.0,,,371306,MERCY HEALTH/LOVE COUNTY,OK
REH_Conversion,3,,17088205.367319427,,0.0,,3312000.0,4816754.0,,,371306,MERCY HEALTH/LOVE COUNTY,OK
REH_with_MIH,1,,17727272.47367276,,,,3312000.0,4816754.0,1620000.0,0.0,371306,MERCY HEALTH/LOVE COUNTY,OK
REH_with_MIH,2,,18210490.64788294,,,,3312000.0,4816754.0,1620000.0,0.0,371306,MERCY HEALTH/LOVE COUNTY,OK
REH_with_MIH,3,,18708205.367319427,,,,3312000.0,4816754.0,1620000.0,0.0,371306,MERCY HEALTH/LOVE COUNTY,OK
CAH_Baseline,1,8971752.0,16621858.81,-7650106.8100000005,-85.26881717194145,,,,,,451320,CHAMBERS COUNTY HOSPITAL,TX
CAH_Baseline,2,8971752.0,17120514.5743,-8148762.574299999,-90.82688168709967,,,,,,451320,CHAMBERS COUNTY HOSPITAL,TX
CAH_Baseline,3,8971752.0,17634130.011529,-8662378.011528999,-96.55168813771266,,,,,,451320,CHAMBERS COUNTY HOSPITAL,TX
REH_Conversion,1,,16140812.283650095,,0.0,,3312000.0,1093139.0,,,451320,CHAMBERS COUNTY HOSPITAL,TX
REH_Conversion,2,,16625036.652159596,,0.0,,3312000.0,1093139.0,,,451320,CHAMBERS COUNTY HOSPITAL,TX
REH_Conversion,3,,17123787.751724385,,0.0,,3312000.0,1093139.0,,,451320,CHAMBERS COUNTY HOSPITAL,TX
REH_with_MIH,1,,17760812.283650093,,,,3312000.0,1093139.0,1620000.0,0.0,451320,CHAMBERS COUNTY HOSPITAL,TX
REH_with_MIH,2,,18245036.652159594,,,,3312000.0,1093139.0,1620000.0,0.0,451320,CHAMBERS COUNTY HOSPITAL,TX
REH_with_MIH,3,,18743787.751724385,,,,3312000.0,1093139.0,1620000.0,0.0,451320,CHAMBERS COUNTY HOSPITAL,TX
CAH_Baseline,1,3779036.0,10136844.91,-6357808.91,-168.23890828242972,,,,,,191308,WEST ASCENSION PARISH HOSPITAL,LA
CAH_Baseline,2,3779036.0,10440950.257299999,-6661914.257299999,-176.28607553090256,,,,,,191308,WEST ASCENSION PARISH HOSPITAL,LA
CAH_Baseline,3,3779036.0,10754178.765019,-6975142.765019,-184.57465779682965,,,,,,191308,WEST ASCENSION PARISH HOSPITAL,LA
REH_Conversion,1,,10123625.136887442,,0.0,,3312000.0,12549.0,,,191308,WEST ASCENSION PARISH HOSPITAL,LA
REH_Conversion,2,,10427333.890994065,,0.0,,3312000.0,12549.0,,,191308,WEST ASCENSION PARISH HOSPITAL,LA
REH_Conversion,3,,10740153.907723887,,0.0,,3312000.0,12549.0,,,191308,WEST ASCENSION PARISH HOSPITAL,LA
REH_with_MIH,1,,11743625.136887442,,,,3312000.0,12549.0,1620000.0,0.0,191308,WEST ASCENSION PARISH HOSPITAL,LA
REH_with_MIH,2,,12047333.890994065,,,,3312000.0,12549.0,1620000.0,0.0,191308,WEST ASCENSION PARISH HOSPITAL,LA
REH_with_MIH,3,,12360153.907723887,,,,3312000.0,12549.0,1620000.0,0.0,191308,WEST ASCENSION PARISH HOSPITAL,LA
CAH_Baseline,1,38978097.0,40462171.86,-1484074.8599999994,-3.8074584811054253,,,,,,321312,ALTA VISTA REGIONAL HOSPITAL,NM
CAH_Baseline,2,38978097.0,41676037.0158,-2697940.0157999992,-6.921682235538588,,,,,,321312,ALTA VISTA REGIONAL HOSPITAL,NM
CAH_Baseline,3,38978097.0,42926318.126274,-3948221.126273997,-10.12933270260474,,,,,,321312,ALTA VISTA REGIONAL HOSPITAL,NM
REH_Conversion,1,,37588232.75342238,,0.0,,3312000.0,17435809.0,,,321312,ALTA VISTA REGIONAL HOSPITAL,NM
REH_Conversion,2,,38715879.73602505,,0.0,,3312000.0,17435809.0,,,321312,ALTA VISTA REGIONAL HOSPITAL,NM
REH_Conversion,3,,39877356.128105804,,0.0,,3312000.0,17435809.0,,,321312,ALTA VISTA REGIONAL HOSPITAL,NM
REH_with_MIH,1,,39208232.75342238,,,,3312000.0,17435809.0,1620000.0,0.0,321312,ALTA VISTA REGIONAL HOSPITAL,NM
REH_with_MIH,2,,40335879.73602505,,,,3312000.0,17435809.0,1620000.0,0.0,321312,ALTA VISTA REGIONAL HOSPITAL,NM
REH_with_MIH,3,,41497356.128105804,,,,3312000.0,17435809.0,1620000.0,0.0,321312,ALTA VISTA REGIONAL HOSPITAL,NM
CAH_Baseline,1,10760135.0,14052647.41,-3292512.41,-30.59917380218743,,,,,,451350,PLAINS MEMORIAL HOSPITAL,TX
CAH_Baseline,2,10760135.0,14474226.8323,-3714091.8323,-34.51714901625304,,,,,,451350,PLAINS MEMORIAL HOSPITAL,TX
CAH_Baseline,3,10760135.0,14908453.637269,-4148318.6372689996,-38.552663486740634,,,,,,451350,PLAINS MEMORIAL HOSPITAL,TX
REH_Conversion,1,,12479747.858699493,,0.0,,3312000.0,2287662.0,,,451350,PLAINS MEMORIAL HOSPITAL,TX
REH_Conversion,2,,12854140.294460477,,0.0,,3312000.0,2287662.0,,,451350,PLAINS MEMORIAL HOSPITAL,TX
REH_Conversion,3,,13239764.503294291,,0.0,,3312000.0,2287662.0,,,451350,PLAINS MEMORIAL HOSPITAL,TX
REH_with_MIH,1,,14099747.858699493,,,,3312000.0,2287662.0,1620000.0,0.0,451350,PLAINS MEMORIAL HOSPITAL,TX
REH_with_MIH,2,,14474140.294460477,,,,3312000.0,2287662.0,1620000.0,0.0,451350,PLAINS MEMORIAL HOSPITAL,TX
